sensor,temperature,humidity,zone,location,timestamp
{'C37E14567097'},9.040000,82.925003,zone3,bottom,2024-06-20 23:09:24
{'DBC358D90370'},8.190000,84.824997,zone3,top,2024-06-20 23:09:24
{'EEC412FDCADF'},9.565000,82.382500,zone1,top,2024-06-20 23:19:24
{'C4D912ED63C6'},8.125000,83.887497,zone2,bottom,2024-06-20 23:19:24
{'C631F5295273'},9.815000,83.985001,zone1,bottom,2024-06-20 23:19:25
{'C37E14567097'},8.615000,82.639999,zone3,bottom,2024-06-20 23:29:24
{'C631F5295273'},9.740000,84.120003,zone1,bottom,2024-06-20 23:29:24
{'C571D4304234'},7.635000,83.580002,zone2,top,2024-06-20 23:29:25
{'EEC412FDCADF'},9.150000,82.440002,zone1,top,2024-06-20 23:39:25
{'C37E14567097'},8.250000,82.747498,zone3,bottom,2024-06-20 23:39:25
{'C4D912ED63C6'},7.615000,83.809998,zone2,bottom,2024-06-20 23:39:25
{'C571D4304234'},6.765000,83.385002,zone2,top,2024-06-20 23:49:25
{'C37E14567097'},7.970000,83.629997,zone3,bottom,2024-06-20 23:49:25
{'DBC358D90370'},7.205000,85.537498,zone3,top,2024-06-20 23:49:26
{'C631F5295273'},9.240000,85.230003,zone1,bottom,2024-06-20 23:59:25
{'C4D912ED63C6'},7.260000,84.595001,zone2,bottom,2024-06-20 23:59:26
{'EEC412FDCADF'},9.110000,82.972504,zone1,top,2024-06-20 23:59:26
{'C631F5295273'},9.095000,85.035004,zone1,bottom,2024-06-21 00:09:26
{'C4D912ED63C6'},7.140000,85.059998,zone2,bottom,2024-06-21 00:09:26
{'DBC358D90370'},6.945000,86.849998,zone3,top,2024-06-21 00:09:26
{'DBC358D90370'},7.015000,86.364998,zone3,top,2024-06-21 00:19:26
{'C4D912ED63C6'},7.155000,84.860001,zone2,bottom,2024-06-21 00:19:27
{'EEC412FDCADF'},8.655000,83.059998,zone1,top,2024-06-21 00:19:27
{'C631F5295273'},8.720000,86.480003,zone1,bottom,2024-06-21 00:29:26
{'DBC358D90370'},6.765000,86.025002,zone3,top,2024-06-21 00:29:27
{'C37E14567097'},7.365000,84.040001,zone3,bottom,2024-06-21 00:39:27
{'DBC358D90370'},6.540000,86.949997,zone3,top,2024-06-21 00:39:27
{'EEC412FDCADF'},8.475000,83.267502,zone1,top,2024-06-21 00:39:27
{'C4D912ED63C6'},6.905000,85.584999,zone2,bottom,2024-06-21 00:49:27
{'C571D4304234'},6.275000,85.014999,zone2,top,2024-06-21 00:49:27
{'DBC358D90370'},6.570000,86.389999,zone3,top,2024-06-21 00:49:27
{'C631F5295273'},8.610000,86.407501,zone1,bottom,2024-06-21 00:59:28
{'EEC412FDCADF'},8.530000,84.187500,zone1,top,2024-06-21 00:59:28
{'C4D912ED63C6'},7.045000,85.839996,zone2,bottom,2024-06-21 00:59:28
{'C4D912ED63C6'},6.915000,85.805000,zone2,bottom,2024-06-21 01:09:29
{'C571D4304234'},6.330000,85.467499,zone2,top,2024-06-21 01:09:29
{'C37E14567097'},7.305000,84.815002,zone3,bottom,2024-06-21 01:09:29
{'C571D4304234'},6.085000,84.982498,zone2,top,2024-06-21 01:19:29
{'C631F5295273'},8.315000,86.312500,zone1,bottom,2024-06-21 01:19:29
{'C4D912ED63C6'},6.640000,85.507500,zone2,bottom,2024-06-21 01:19:30
{'C631F5295273'},8.250000,86.152496,zone1,bottom,2024-06-21 01:29:30
{'DBC358D90370'},6.305000,86.934998,zone3,top,2024-06-21 01:29:30
{'C37E14567097'},6.920000,85.147499,zone3,bottom,2024-06-21 01:29:30
{'EEC412FDCADF'},7.900000,83.797501,zone1,top,2024-06-21 01:39:30
{'C4D912ED63C6'},6.540000,86.805000,zone2,bottom,2024-06-21 01:39:30
{'DBC358D90370'},6.150000,87.769997,zone3,top,2024-06-21 01:39:31
{'C631F5295273'},8.085000,86.650002,zone1,bottom,2024-06-21 01:49:30
{'EEC412FDCADF'},7.905000,84.647499,zone1,top,2024-06-21 01:49:31
{'C571D4304234'},5.795000,85.775002,zone2,top,2024-06-21 01:49:31
{'C4D912ED63C6'},6.845000,88.360001,zone2,bottom,2024-06-21 01:59:31
{'C631F5295273'},8.440000,87.462502,zone1,bottom,2024-06-21 01:59:31
{'DBC358D90370'},6.530000,88.529999,zone3,top,2024-06-21 01:59:32
{'C37E14567097'},7.405000,86.257500,zone3,bottom,2024-06-21 02:09:31
{'EEC412FDCADF'},8.615000,85.127502,zone1,top,2024-06-21 02:09:32
{'DBC358D90370'},7.180000,88.915001,zone3,top,2024-06-21 02:09:32
{'EEC412FDCADF'},9.010000,85.447502,zone1,top,2024-06-21 02:19:32
{'C37E14567097'},7.885000,86.849998,zone3,bottom,2024-06-21 02:19:32
{'DBC358D90370'},7.650000,88.824997,zone3,top,2024-06-21 02:19:32
{'C37E14567097'},7.970000,86.082497,zone3,bottom,2024-06-21 02:29:32
{'C571D4304234'},7.780000,87.232498,zone2,top,2024-06-21 02:29:33
{'C631F5295273'},9.150000,87.345001,zone1,bottom,2024-06-21 02:29:33
{'C571D4304234'},7.940000,86.775002,zone2,top,2024-06-21 02:39:33
{'C37E14567097'},8.165000,87.122498,zone3,bottom,2024-06-21 02:39:34
{'EEC412FDCADF'},9.190000,84.970001,zone1,top,2024-06-21 02:39:33
{'C631F5295273'},9.615000,87.589996,zone1,bottom,2024-06-21 02:49:34
{'EEC412FDCADF'},9.625000,85.672501,zone1,top,2024-06-21 02:49:34
{'C37E14567097'},8.420000,87.102501,zone3,bottom,2024-06-21 02:49:34
{'C4D912ED63C6'},9.170000,89.000000,zone2,bottom,2024-06-21 02:59:35
{'DBC358D90370'},9.475000,89.570000,zone3,top,2024-06-21 02:59:35
{'C631F5295273'},10.485000,87.089996,zone1,bottom,2024-06-21 02:59:36
{'C631F5295273'},11.110000,85.800003,zone1,bottom,2024-06-21 03:09:36
{'DBC358D90370'},10.335000,89.809998,zone3,top,2024-06-21 03:09:37
{'C4D912ED63C6'},10.180000,88.830002,zone2,bottom,2024-06-21 03:09:37
{'C4D912ED63C6'},10.915000,88.459999,zone2,bottom,2024-06-21 03:19:38
{'C571D4304234'},10.970000,88.052498,zone2,top,2024-06-21 03:19:39
{'C631F5295273'},11.695000,85.695000,zone1,bottom,2024-06-21 03:19:39
{'C571D4304234'},11.635000,87.794998,zone2,top,2024-06-21 03:29:40
{'C37E14567097'},12.015000,87.620003,zone3,bottom,2024-06-21 03:29:40
{'C631F5295273'},12.320000,83.562500,zone1,bottom,2024-06-21 03:29:41
{'C571D4304234'},12.150000,87.417503,zone2,top,2024-06-21 03:39:42
{'EEC412FDCADF'},13.365000,80.074997,zone1,top,2024-06-21 03:39:42
{'C631F5295273'},12.635000,83.635002,zone1,bottom,2024-06-21 03:39:42
{'DBC358D90370'},12.665000,89.834999,zone3,top,2024-06-21 03:49:43
{'C37E14567097'},13.025000,86.735001,zone3,bottom,2024-06-21 03:49:43
{'C571D4304234'},12.795000,88.209999,zone2,top,2024-06-21 03:49:44
{'C631F5295273'},13.440000,82.717499,zone1,bottom,2024-06-21 03:59:43
{'DBC358D90370'},12.960000,88.517502,zone3,top,2024-06-21 03:59:44
{'EEC412FDCADF'},14.140000,78.934998,zone1,top,2024-06-21 03:59:44
{'C37E14567097'},13.915000,82.932503,zone3,bottom,2024-06-21 04:09:44
{'C4D912ED63C6'},13.205000,87.672501,zone2,bottom,2024-06-21 04:09:45
{'DBC358D90370'},13.065000,88.790001,zone3,top,2024-06-21 04:09:45
{'C37E14567097'},13.760000,83.392502,zone3,bottom,2024-06-21 04:19:45
{'EEC412FDCADF'},13.990000,78.775002,zone1,top,2024-06-21 04:19:45
{'DBC358D90370'},13.680000,89.040001,zone3,top,2024-06-21 04:29:45
{'C4D912ED63C6'},13.720000,88.072502,zone2,bottom,2024-06-21 04:29:46
{'C37E14567097'},14.610000,81.610001,zone3,bottom,2024-06-21 04:29:46
{'C37E14567097'},16.219999,77.370003,zone3,bottom,2024-06-21 04:39:46
{'DBC358D90370'},14.695000,86.699997,zone3,top,2024-06-21 04:39:47
{'EEC412FDCADF'},16.445000,74.589996,zone1,top,2024-06-21 04:49:47
{'DBC358D90370'},15.610000,83.309998,zone3,top,2024-06-21 04:49:47
{'C37E14567097'},16.900000,75.754997,zone3,bottom,2024-06-21 04:49:48
{'DBC358D90370'},16.665001,79.324997,zone3,top,2024-06-21 04:59:47
{'C631F5295273'},15.970000,77.712502,zone1,bottom,2024-06-21 04:59:48
{'C4D912ED63C6'},16.775000,78.082497,zone2,bottom,2024-06-21 04:59:48
{'C631F5295273'},16.760000,75.267502,zone1,bottom,2024-06-21 05:09:48
{'C571D4304234'},17.580000,74.589996,zone2,top,2024-06-21 05:09:49
{'EEC412FDCADF'},17.850000,70.227501,zone1,top,2024-06-21 05:09:49
{'C571D4304234'},17.580000,73.797501,zone2,top,2024-06-21 05:19:49
{'DBC358D90370'},17.555000,75.379997,zone3,top,2024-06-21 05:19:49
{'EEC412FDCADF'},17.725000,70.885002,zone1,top,2024-06-21 05:19:49
{'C571D4304234'},18.885000,71.242500,zone2,top,2024-06-21 05:29:49
{'DBC358D90370'},19.315001,71.230003,zone3,top,2024-06-21 05:29:50
{'C37E14567097'},20.420000,66.089996,zone3,bottom,2024-06-21 05:39:50
{'C4D912ED63C6'},20.400000,68.169998,zone2,bottom,2024-06-21 05:39:51
{'EEC412FDCADF'},20.350000,64.555000,zone1,top,2024-06-21 05:39:51
{'EEC412FDCADF'},20.295000,63.742500,zone1,top,2024-06-21 05:49:51
{'C571D4304234'},20.264999,66.485001,zone2,top,2024-06-21 05:49:52
{'DBC358D90370'},19.500000,67.584999,zone3,top,2024-06-21 05:59:51
{'EEC412FDCADF'},18.455000,66.394997,zone1,top,2024-06-21 05:59:51
{'C571D4304234'},18.930000,67.537498,zone2,top,2024-06-21 05:59:51
{'EEC412FDCADF'},18.180000,67.129997,zone1,top,2024-06-21 06:09:51
{'DBC358D90370'},19.485001,66.290001,zone3,top,2024-06-21 06:09:51
{'C631F5295273'},17.455000,71.345001,zone1,bottom,2024-06-21 06:09:51
{'C571D4304234'},19.650000,66.144997,zone2,top,2024-06-21 06:19:51
{'C631F5295273'},18.490000,68.894997,zone1,bottom,2024-06-21 06:19:52
{'C4D912ED63C6'},20.705000,63.970001,zone2,bottom,2024-06-21 06:19:52
{'DBC358D90370'},22.290001,61.087502,zone3,top,2024-06-21 06:29:53
{'C631F5295273'},20.334999,64.669998,zone1,bottom,2024-06-21 06:29:53
{'C571D4304234'},21.155001,62.062500,zone2,top,2024-06-21 06:29:53
{'EEC412FDCADF'},23.385000,57.052502,zone1,top,2024-06-21 06:39:53
{'C37E14567097'},24.985001,54.189999,zone3,bottom,2024-06-21 06:39:53
{'C4D912ED63C6'},24.115000,56.455002,zone2,bottom,2024-06-21 06:39:54
{'C571D4304234'},23.805000,53.445000,zone2,top,2024-06-21 06:49:54
{'C37E14567097'},26.010000,47.860001,zone3,bottom,2024-06-21 06:49:55
{'EEC412FDCADF'},23.670000,53.314999,zone1,top,2024-06-21 06:49:55
{'EEC412FDCADF'},21.565001,52.527500,zone1,top,2024-06-21 06:59:55
{'DBC358D90370'},24.000000,47.932499,zone3,top,2024-06-21 06:59:55
{'EEC412FDCADF'},22.225000,50.974998,zone1,top,2024-06-21 07:09:55
{'C37E14567097'},26.475000,44.592499,zone3,bottom,2024-06-21 07:09:56
{'C631F5295273'},20.940001,54.400002,zone1,bottom,2024-06-21 07:09:56
{'EEC412FDCADF'},23.209999,48.055000,zone1,top,2024-06-21 07:19:56
{'C571D4304234'},23.850000,47.095001,zone2,top,2024-06-21 07:19:57
{'C4D912ED63C6'},25.600000,44.240002,zone2,bottom,2024-06-21 07:19:56
{'DBC358D90370'},25.705000,42.285000,zone3,top,2024-06-21 07:29:57
{'C571D4304234'},24.764999,44.025002,zone2,top,2024-06-21 07:29:57
{'C631F5295273'},21.570000,49.709999,zone1,bottom,2024-06-21 07:29:58
{'C4D912ED63C6'},27.070000,39.787498,zone2,bottom,2024-06-21 07:39:58
{'C631F5295273'},21.030001,50.237499,zone1,bottom,2024-06-21 07:39:58
{'C37E14567097'},26.719999,39.705002,zone3,bottom,2024-06-21 07:39:58
{'C571D4304234'},25.125000,39.564999,zone2,top,2024-06-21 07:49:59
{'DBC358D90370'},26.610001,37.567501,zone3,top,2024-06-21 07:49:59
{'EEC412FDCADF'},22.920000,41.660000,zone1,top,2024-06-21 07:59:59
{'C631F5295273'},21.584999,43.052502,zone1,bottom,2024-06-21 07:59:59
{'C571D4304234'},25.445000,37.612499,zone2,top,2024-06-21 07:59:59
{'C37E14567097'},28.594999,32.727501,zone3,bottom,2024-06-21 08:10:00
{'EEC412FDCADF'},24.405001,39.462502,zone1,top,2024-06-21 08:10:00
{'EEC412FDCADF'},24.360001,37.907501,zone1,top,2024-06-21 08:20:00
{'C631F5295273'},22.610001,39.717499,zone1,bottom,2024-06-21 08:20:01
{'DBC358D90370'},26.775000,32.865002,zone3,top,2024-06-21 08:20:01
{'C631F5295273'},23.205000,36.189999,zone1,bottom,2024-06-21 08:30:01
{'DBC358D90370'},26.290001,32.165001,zone3,top,2024-06-21 08:30:01
{'C4D912ED63C6'},29.315001,29.457500,zone2,bottom,2024-06-21 08:30:01
{'C4D912ED63C6'},29.240000,28.012501,zone2,bottom,2024-06-21 08:40:01
{'EEC412FDCADF'},25.280001,33.945000,zone1,top,2024-06-21 08:40:02
{'C37E14567097'},26.555000,30.860001,zone3,bottom,2024-06-21 08:40:02
{'C571D4304234'},27.430000,31.217501,zone2,top,2024-06-21 08:50:02
{'C37E14567097'},28.610001,29.650000,zone3,bottom,2024-06-21 08:50:02
{'C4D912ED63C6'},29.695000,28.309999,zone2,bottom,2024-06-21 08:50:03
{'EEC412FDCADF'},25.305000,33.807499,zone1,top,2024-06-21 09:00:03
{'C4D912ED63C6'},30.275000,27.097500,zone2,bottom,2024-06-21 09:00:03
{'DBC358D90370'},28.389999,28.597500,zone3,top,2024-06-21 09:00:04
{'DBC358D90370'},26.959999,29.492500,zone3,top,2024-06-21 09:10:03
{'C37E14567097'},26.875000,29.344999,zone3,bottom,2024-06-21 09:10:04
{'EEC412FDCADF'},25.385000,34.200001,zone1,top,2024-06-21 09:10:04
{'C631F5295273'},23.415001,34.652500,zone1,bottom,2024-06-21 09:20:04
{'C571D4304234'},26.375000,29.825001,zone2,top,2024-06-21 09:20:04
{'DBC358D90370'},26.195000,29.530001,zone3,top,2024-06-21 09:20:05
{'C4D912ED63C6'},28.875000,27.440001,zone2,bottom,2024-06-21 09:30:04
{'C571D4304234'},26.915001,30.365000,zone2,top,2024-06-21 09:30:04
{'EEC412FDCADF'},25.290001,33.244999,zone1,top,2024-06-21 09:30:05
{'C571D4304234'},27.045000,29.182501,zone2,top,2024-06-21 09:40:05
{'C631F5295273'},24.080000,33.180000,zone1,bottom,2024-06-21 09:40:05
{'EEC412FDCADF'},25.195000,32.345001,zone1,top,2024-06-21 09:40:05
{'C4D912ED63C6'},29.070000,25.057501,zone2,bottom,2024-06-21 09:50:05
{'C631F5295273'},23.940001,31.525000,zone1,bottom,2024-06-21 09:50:05
{'C571D4304234'},26.820000,27.915001,zone2,top,2024-06-21 09:50:05
{'C571D4304234'},27.305000,28.430000,zone2,top,2024-06-21 10:00:05
{'C37E14567097'},27.385000,27.264999,zone3,bottom,2024-06-21 10:00:06
{'C4D912ED63C6'},29.400000,25.587500,zone2,bottom,2024-06-21 10:00:06
{'EEC412FDCADF'},25.250000,29.740000,zone1,top,2024-06-21 10:10:06
{'DBC358D90370'},27.320000,25.745001,zone3,top,2024-06-21 10:10:06
{'C631F5295273'},24.155001,29.655001,zone1,bottom,2024-06-21 10:10:07
{'C4D912ED63C6'},29.610001,23.830000,zone2,bottom,2024-06-21 10:20:06
{'C37E14567097'},26.170000,26.507500,zone3,bottom,2024-06-21 10:20:07
{'EEC412FDCADF'},25.209999,30.452499,zone1,top,2024-06-21 10:20:08
{'C631F5295273'},24.514999,29.955000,zone1,bottom,2024-06-21 10:30:06
{'EEC412FDCADF'},25.334999,29.674999,zone1,top,2024-06-21 10:30:07
{'C571D4304234'},27.209999,26.792500,zone2,top,2024-06-21 10:30:07
{'C37E14567097'},25.945000,26.420000,zone3,bottom,2024-06-21 10:40:07
{'C631F5295273'},23.955000,29.497499,zone1,bottom,2024-06-21 10:40:07
{'C4D912ED63C6'},29.209999,23.705000,zone2,bottom,2024-06-21 10:40:07
{'C571D4304234'},26.850000,26.000000,zone2,top,2024-06-21 10:50:07
{'DBC358D90370'},27.115000,25.047501,zone3,top,2024-06-21 10:50:07
{'EEC412FDCADF'},25.360001,29.049999,zone1,top,2024-06-21 11:00:07
{'C37E14567097'},26.985001,25.459999,zone3,bottom,2024-06-21 11:00:08
{'C4D912ED63C6'},29.490000,23.052500,zone2,bottom,2024-06-21 11:00:08
{'C571D4304234'},28.205000,24.910000,zone2,top,2024-06-21 11:10:08
{'EEC412FDCADF'},25.440001,29.575001,zone1,top,2024-06-21 11:10:08
{'C4D912ED63C6'},30.415001,22.485001,zone2,bottom,2024-06-21 11:10:09
{'C571D4304234'},27.959999,26.192499,zone2,top,2024-06-21 11:20:08
{'EEC412FDCADF'},25.510000,29.905001,zone1,top,2024-06-21 11:20:09
{'C4D912ED63C6'},29.990000,23.587500,zone2,bottom,2024-06-21 11:20:09
{'C4D912ED63C6'},29.945000,23.514999,zone2,bottom,2024-06-21 11:30:09
{'DBC358D90370'},27.860001,24.959999,zone3,top,2024-06-21 11:30:09
{'C37E14567097'},27.055000,25.684999,zone3,bottom,2024-06-21 11:30:09
{'EEC412FDCADF'},25.240000,30.200001,zone1,top,2024-06-21 11:40:09
{'C37E14567097'},26.260000,27.334999,zone3,bottom,2024-06-21 11:40:10
{'C4D912ED63C6'},29.415001,24.160000,zone2,bottom,2024-06-21 11:40:10
{'C4D912ED63C6'},29.190001,24.365000,zone2,bottom,2024-06-21 11:50:10
{'EEC412FDCADF'},25.475000,30.147499,zone1,top,2024-06-21 11:50:10
{'C571D4304234'},27.485001,26.682501,zone2,top,2024-06-21 11:50:10
{'DBC358D90370'},28.250000,25.517500,zone3,top,2024-06-21 12:00:10
{'C631F5295273'},24.930000,30.264999,zone1,bottom,2024-06-21 12:00:11
{'EEC412FDCADF'},25.375000,30.635000,zone1,top,2024-06-21 12:00:11
{'EEC412FDCADF'},25.780001,30.620001,zone1,top,2024-06-21 12:10:11
{'C631F5295273'},25.250000,30.934999,zone1,bottom,2024-06-21 12:10:11
{'C37E14567097'},27.725000,26.920000,zone3,bottom,2024-06-21 12:10:11
{'EEC412FDCADF'},25.219999,30.495001,zone1,top,2024-06-21 12:20:11
{'C571D4304234'},27.530001,26.955000,zone2,top,2024-06-21 12:20:11
{'C4D912ED63C6'},29.525000,24.389999,zone2,bottom,2024-06-21 12:20:12
{'EEC412FDCADF'},25.639999,29.545000,zone1,top,2024-06-21 12:30:11
{'C631F5295273'},25.225000,29.507500,zone1,bottom,2024-06-21 12:30:11
{'DBC358D90370'},28.025000,25.264999,zone3,top,2024-06-21 12:30:12
{'DBC358D90370'},27.565001,25.915001,zone3,top,2024-06-21 12:40:12
{'C37E14567097'},27.264999,26.822500,zone3,bottom,2024-06-21 12:40:12
{'C4D912ED63C6'},29.475000,24.137501,zone2,bottom,2024-06-21 12:40:12
{'C4D912ED63C6'},29.040001,24.367500,zone2,bottom,2024-06-21 12:50:12
{'C631F5295273'},25.225000,29.797501,zone1,bottom,2024-06-21 12:50:13
{'C631F5295273'},24.655001,30.667500,zone1,bottom,2024-06-21 13:00:12
{'C571D4304234'},27.555000,26.834999,zone2,top,2024-06-21 13:00:12
{'DBC358D90370'},27.625000,25.844999,zone3,top,2024-06-21 13:00:13
{'DBC358D90370'},26.415001,26.735001,zone3,top,2024-06-21 13:10:13
{'C37E14567097'},26.170000,27.610001,zone3,bottom,2024-06-21 13:10:13
{'C4D912ED63C6'},28.580000,24.629999,zone2,bottom,2024-06-21 13:10:13
{'EEC412FDCADF'},24.690001,31.905001,zone1,top,2024-06-21 13:20:13
{'C631F5295273'},24.375000,31.397499,zone1,bottom,2024-06-21 13:20:14
{'EEC412FDCADF'},24.885000,30.917500,zone1,top,2024-06-21 13:30:14
{'C4D912ED63C6'},29.334999,24.209999,zone2,bottom,2024-06-21 13:30:14
{'DBC358D90370'},27.455000,25.730000,zone3,top,2024-06-21 13:30:14
{'C571D4304234'},26.610001,27.674999,zone2,top,2024-06-21 13:40:14
{'C4D912ED63C6'},28.430000,24.965000,zone2,bottom,2024-06-21 13:40:15
{'DBC358D90370'},25.625000,27.367500,zone3,top,2024-06-21 13:40:15
{'C4D912ED63C6'},28.030001,25.450001,zone2,bottom,2024-06-21 13:50:15
{'C571D4304234'},26.389999,28.247499,zone2,top,2024-06-21 13:50:15
{'C37E14567097'},24.940001,29.184999,zone3,bottom,2024-06-21 13:50:15
{'DBC358D90370'},25.680000,28.302500,zone3,top,2024-06-21 14:00:15
{'C571D4304234'},26.490000,28.469999,zone2,top,2024-06-21 14:00:17
{'EEC412FDCADF'},24.295000,32.494999,zone1,top,2024-06-21 14:00:18
{'C37E14567097'},25.110001,29.424999,zone3,bottom,2024-06-21 14:00:17
{'EEC412FDCADF'},24.430000,33.509998,zone1,top,2024-06-21 14:10:15
{'C631F5295273'},24.155001,32.527500,zone1,bottom,2024-06-21 14:10:16
{'C571D4304234'},26.540001,28.597500,zone2,top,2024-06-21 14:10:16
{'DBC358D90370'},25.665001,28.482500,zone3,top,2024-06-21 14:10:17
{'C4D912ED63C6'},27.670000,25.594999,zone2,bottom,2024-06-21 14:20:16
{'C571D4304234'},26.400000,27.827499,zone2,top,2024-06-21 14:20:16
{'EEC412FDCADF'},23.820000,32.555000,zone1,top,2024-06-21 14:20:17
{'C631F5295273'},23.680000,32.430000,zone1,bottom,2024-06-21 14:30:17
{'C4D912ED63C6'},27.530001,26.264999,zone2,bottom,2024-06-21 14:30:17
{'DBC358D90370'},26.180000,27.867500,zone3,top,2024-06-21 14:30:17
{'C4D912ED63C6'},27.420000,26.747499,zone2,bottom,2024-06-21 14:40:17
{'C37E14567097'},25.139999,29.635000,zone3,bottom,2024-06-21 14:40:18
{'DBC358D90370'},26.025000,28.375000,zone3,top,2024-06-21 14:40:18
{'C4D912ED63C6'},26.764999,27.722500,zone2,bottom,2024-06-21 14:50:18
{'C37E14567097'},23.885000,31.375000,zone3,bottom,2024-06-21 14:50:18
{'EEC412FDCADF'},25.360001,34.047501,zone1,top,2024-06-21 14:50:18
{'DBC358D90370'},24.514999,29.965000,zone3,top,2024-06-21 15:00:18
{'C4D912ED63C6'},25.900000,28.205000,zone2,bottom,2024-06-21 15:00:19
{'C631F5295273'},22.709999,33.650002,zone1,bottom,2024-06-21 15:00:19
{'C4D912ED63C6'},25.405001,28.850000,zone2,bottom,2024-06-21 15:10:19
{'C631F5295273'},23.790001,32.790001,zone1,bottom,2024-06-21 15:10:19
{'C571D4304234'},24.625000,30.780001,zone2,top,2024-06-21 15:10:19
{'C37E14567097'},23.760000,30.975000,zone3,bottom,2024-06-21 15:20:19
{'C4D912ED63C6'},24.570000,28.934999,zone2,bottom,2024-06-21 15:20:19
{'C631F5295273'},23.600000,31.667500,zone1,bottom,2024-06-21 15:20:19
{'C37E14567097'},23.155001,31.930000,zone3,bottom,2024-06-21 15:30:19
{'DBC358D90370'},21.500000,33.192501,zone3,top,2024-06-21 15:30:20
{'C571D4304234'},23.485001,31.732500,zone2,top,2024-06-21 15:30:22
{'DBC358D90370'},20.219999,34.075001,zone3,top,2024-06-21 15:40:20
{'C37E14567097'},21.885000,32.735001,zone3,bottom,2024-06-21 15:40:20
{'C4D912ED63C6'},21.344999,32.020000,zone2,bottom,2024-06-21 15:40:20
{'C571D4304234'},21.070000,33.639999,zone2,top,2024-06-21 15:50:20
{'C37E14567097'},20.705000,33.965000,zone3,bottom,2024-06-21 15:50:20
{'EEC412FDCADF'},29.084999,27.924999,zone1,top,2024-06-21 16:00:20
{'C571D4304234'},20.190001,34.549999,zone2,top,2024-06-21 16:00:21
{'DBC358D90370'},19.115000,35.744999,zone3,top,2024-06-21 16:00:21
{'C4D912ED63C6'},18.764999,35.494999,zone2,bottom,2024-06-21 16:10:21
{'DBC358D90370'},18.584999,36.502499,zone3,top,2024-06-21 16:10:21
{'EEC412FDCADF'},28.635000,28.270000,zone1,top,2024-06-21 16:10:21
{'EEC412FDCADF'},28.205000,28.375000,zone1,top,2024-06-21 16:20:21
{'C571D4304234'},18.735001,36.717499,zone2,top,2024-06-21 16:20:21
{'C631F5295273'},25.365000,28.687500,zone1,bottom,2024-06-21 16:20:22
{'EEC412FDCADF'},28.459999,28.110001,zone1,top,2024-06-21 16:30:21
{'C4D912ED63C6'},17.975000,37.695000,zone2,bottom,2024-06-21 16:30:22
{'C571D4304234'},18.344999,37.970001,zone2,top,2024-06-21 16:30:22
{'EEC412FDCADF'},26.415001,29.065001,zone1,top,2024-06-21 16:40:21
{'C4D912ED63C6'},17.615000,38.025002,zone2,bottom,2024-06-21 16:40:22
{'C631F5295273'},24.445000,29.312500,zone1,bottom,2024-06-21 16:40:22
{'C37E14567097'},17.709999,38.955002,zone3,bottom,2024-06-21 16:50:21
{'C631F5295273'},25.055000,29.112499,zone1,bottom,2024-06-21 16:50:22
{'C4D912ED63C6'},17.400000,38.709999,zone2,bottom,2024-06-21 16:50:22
{'C571D4304234'},17.295000,39.825001,zone2,top,2024-06-21 17:00:22
{'C4D912ED63C6'},17.190001,39.232498,zone2,bottom,2024-06-21 17:00:22
{'DBC358D90370'},17.094999,39.955002,zone3,top,2024-06-21 17:00:23
{'EEC412FDCADF'},17.920000,36.830002,zone1,top,2024-06-21 17:10:22
{'C37E14567097'},17.235001,39.462502,zone3,bottom,2024-06-21 17:10:23
{'C4D912ED63C6'},16.959999,39.257500,zone2,bottom,2024-06-21 17:10:23
{'C4D912ED63C6'},16.719999,39.910000,zone2,bottom,2024-06-21 17:20:22
{'DBC358D90370'},16.690001,40.292500,zone3,top,2024-06-21 17:20:22
{'C37E14567097'},17.010000,40.072498,zone3,bottom,2024-06-21 17:20:23
{'DBC358D90370'},16.459999,41.174999,zone3,top,2024-06-21 17:30:23
{'C4D912ED63C6'},16.514999,40.610001,zone2,bottom,2024-06-21 17:30:24
{'EEC412FDCADF'},16.625000,40.169998,zone1,top,2024-06-21 17:30:24
{'C4D912ED63C6'},16.280001,41.607498,zone2,bottom,2024-06-21 17:40:24
{'C631F5295273'},16.655001,41.197498,zone1,bottom,2024-06-21 17:40:24
{'C37E14567097'},16.600000,41.757500,zone3,bottom,2024-06-21 17:40:24
{'C571D4304234'},16.415001,42.020000,zone2,top,2024-06-21 17:40:25
{'C571D4304234'},16.219999,43.279999,zone2,top,2024-06-21 17:50:25
{'DBC358D90370'},16.045000,43.355000,zone3,top,2024-06-21 17:50:25
{'C4D912ED63C6'},15.905000,43.450001,zone2,bottom,2024-06-21 18:00:25
{'DBC358D90370'},15.795000,43.924999,zone3,top,2024-06-21 18:00:26
{'C631F5295273'},16.264999,43.505001,zone1,bottom,2024-06-21 18:00:26
{'C37E14567097'},15.955000,44.195000,zone3,bottom,2024-06-21 18:10:26
{'C631F5295273'},16.070000,45.154999,zone1,bottom,2024-06-21 18:10:26
{'C4D912ED63C6'},15.665000,44.404999,zone2,bottom,2024-06-21 18:10:27
{'EEC412FDCADF'},15.725000,44.930000,zone1,top,2024-06-21 18:20:26
{'C37E14567097'},15.775000,44.930000,zone3,bottom,2024-06-21 18:20:26
{'C571D4304234'},15.600000,45.285000,zone2,top,2024-06-21 18:20:27
{'C4D912ED63C6'},15.165000,45.724998,zone2,bottom,2024-06-21 18:30:26
